"[995E1AA445E7D561A5A8FD91981AC5A0]::66499588440BBF838EAA51AD8A3B7B10","Mason Swanborough, 30 years old, male. A willing charlatan, Mr. Swanborough's sister, Loretta, had always clung to him with exasperating love. This closeness suffocated them, and it escalated into an explosive argument during which Ms. Swanborough shoved her brother away, causing him to dive into a bench. The enraged and shocked face of his sister was the last picture he ever saw. Since then she became driven by guilt, frantically following the orders of her blind brother. Using his expertise as a chemist, Mr. Swanborough concocted a drug that he would sell as flu medicine to gullible buyers. He saw the elixir as his revenge against the world, condemning people to false hope and disillusion. In the split second of his death, he could see again and was overwhelmed by a joy that turned quickly to terror when he saw my true nature.","Mason Swanborough, 30 years old, male. A willing charlatan, Mr. Swanborough's sister, Loretta, had always clung to him with exasperating love. This closeness suffocated them, and it escalated into an explosive argument during which Ms. Swanborough shoved her brother away, causing him to dive into a bench. The enraged and shocked face of his sister was the last picture he ever saw. Since then she became driven by guilt, frantically following the orders of her blind brother. Using his expertise as a chemist, Mr. Swanborough concocted a drug that he would sell as flu medicine to gullible buyers. He saw the elixir as his revenge against the world, condemning people to false hope and disillusion. In the split second of his death, he could see again and was overwhelmed by a joy that turned quickly to terror when he saw my true nature.","","","","","",""
"[995E1AA445E7D561A5A8FD91981AC5A0]::255CB0AE4FE4A87C8E185D810FE15466","The Swanborough miracle elixir is a fraud.","The Swanborough miracle elixir is a fraud.","","","","","",""
"[99A7CDF64BDE7586258DCBA9518385B2]::EB8C398D4E46D5E84DEF50A69DBC7C5C","Edgar Griffith Swansea, 45 y/o male. This cheerful man gave me a roof, a job, and accepted me as a friend. Despite the danger I represented, he was quick to let me in among the patients and staff members of the Pembroke. In some respects, I wish he never had. <cf>He first encountered a vampire when he was just a boy. There he witnessed the murder of his nanny, yet rather than retreat in fear, he developed a passion and admiration for blood drinkers that led him to the medical profession. After twenty years of research following that fateful encounter, he finally reached a noteworthy milestone: his admittance into the Brotherhood of Saint Paul's Stole. There, he met people who understood and shared his scientific curiosity regarding vampires. Edgar soon after met Lady Ashbury, who became both a patron and a keen test subject. By experimenting on her blood without consent, he betrayed her confidence as patient and friend, and unknowingly caused the largest outbreak of vampirism in history. <cf>When I killed him, I’m not even sure he recognized the magnitude of his actions, or how misguided they were. Then again, do I?","Edgar Griffith Swansea, 45 y/o male. This cheerful man gave me a roof, a job, and accepted me as a friend. Despite the danger I represented, he was quick to let me in among the patients and staff members of the Pembroke. In some respects, I wish he never had. <cf>He first encountered a vampire when he was just a boy. There he witnessed the murder of his nanny, yet rather than retreat in fear, he developed a passion and admiration for blood drinkers that led him to the medical profession. After twenty years of research following that fateful encounter, he finally reached a noteworthy milestone: his admittance into the Brotherhood of Saint Paul's Stole. There, he met people who understood and shared his scientific curiosity regarding vampires. Edgar soon after met Lady Ashbury, who became both a patron and a keen test subject. By experimenting on her blood without consent, he betrayed her confidence as patient and friend, and unknowingly caused the largest outbreak of vampirism in history. <cf>When I killed him, I’m not even sure he recognized the magnitude of his actions, or how misguided they were. Then again, do I?","","","","","",""
"[99A7CDF64BDE7586258DCBA9518385B2]::98EB29BC4B64C550FE15F9B16955FEE7","Edgar considers himself as a maverick among the Brotherhood of Saint Paul's Stole.","Edgar considers himself as a maverick among the Brotherhood of Saint Paul's Stole.","","","","","",""
"[99A7CDF64BDE7586258DCBA9518385B2]::347DC68143E5E0B77110ABBA872E8C7B","Edgar used Lady Ashbury's blood to conduct illicit experiments on Harriet Jones.","Edgar used Lady Ashbury's blood to conduct illicit experiments on Harriet Jones.","","","","","",""
"[99A7CDF64BDE7586258DCBA9518385B2]::59B635034CF9A3EB1E062CB667AB1FAD","Edgar would not stand for having a family member killed by a vampire.","Edgar would not stand for having a family member killed by a vampire.","","","","","",""
"[A59CB0044325358105BAF29D20CA6A6C]::7A22A9304C9BF6B87AD84AB59A0BCB88","Carina Billow, 28 years old, female. A broken spirit in a broken body, rather than messy or tangled, like sick minds are, Mrs. Billow’s intelligence had been crushed out of her. Under the remains of her memories I found a passionate Suffragette, driven by the convictions of Charlotte Ashbury. She was a proud activist who had the nerve to inquire about the Ascalon Club, a secretive society whose ranks didn’t count a single woman. Her laudable attitude attracted unwanted attention. A vampire - an Ekon, from what I gathered - drove her insane with promises of eternal life and forced her to crave nothing but live rodents, condemning the woman to a horrid decrepitude. Her final thoughts flourished in their newfound liberty and revealed the identity of her tormentor: Jacob Blackwood, whoever he may be.","Carina Billow, 28 years old, female. A broken spirit in a broken body, rather than messy or tangled, like sick minds are, Mrs. Billow’s intelligence had been crushed out of her. Under the remains of her memories I found a passionate Suffragette, driven by the convictions of Charlotte Ashbury. She was a proud activist who had the nerve to inquire about the Ascalon Club, a secretive society whose ranks didn’t count a single woman. Her laudable attitude attracted unwanted attention. A vampire - an Ekon, from what I gathered - drove her insane with promises of eternal life and forced her to crave nothing but live rodents, condemning the woman to a horrid decrepitude. Her final thoughts flourished in their newfound liberty and revealed the identity of her tormentor: Jacob Blackwood, whoever he may be.","","","","","",""
"[A59CB0044325358105BAF29D20CA6A6C]::BEE0ED294B81B3A62252E0931FF99C9D","Carina feels the urge to eats live rats.","Carina feels the urge to eats live rats.","","","","","",""
"[A59CB0044325358105BAF29D20CA6A6C]::2A9030594B41A274A97C6DAEB4190B12","Carina only has incoherent speech when speaking about what happened to her","Carina only has incoherent speech when speaking about what happened to her","","","","","",""
"[A59CB0044325358105BAF29D20CA6A6C]::1D6FA69F42B3B1DC28F306891E0643E2","Carina is aware of the existence of vampires.","Carina is aware of the existence of vampires.","","","","","",""
"[A59CB0044325358105BAF29D20CA6A6C]::2011665748994505EEA72EB8CF288B2F","Carina's mind has been mentally broken by a powerful vampire","Carina's mind has been mentally broken by a powerful vampire","","","","","",""
"[AB6965CC4A2647E662F3A2924C7F5023]::FB719D024DAE2A23348C58817939F653","Mortuary watcher","Mortuary watcher","","","","","",""
"[AB6965CC4A2647E662F3A2924C7F5023]::F5543440425F1CF1AA6C1FA83C4A0DF7","Rakesh Chadana","Ракеш Чадана","","","","","",""
"[AB6965CC4A2647E662F3A2924C7F5023]::6BCB5072414CC5153090C8A06FBCE676","Rakesh Chanada, 44 years old, male. The only undertaker of Pembroke, Mr. Chanada served as a field medic during the war, even though he was meant to join the regular infantry. Unmoved by this administrative error, Mr. Chanada managed to fulfil his duties by learning the ropes directly during his treatments. Once he returned, he was quickly hired by the Pembroke Hospital, whose administrators couldn't waste time checking his actual skills - or making sure he didn't stockpile the possessions of the dead for the benefit of the livings. Mr. Chanada didn't accumulate social interactions. His main company were the occupiers of the morgue, and during what little time he shared with the living he displayed a humour and serenity that was unsettling for his peers. His serenity and generosity remained till the end: even when I plunged my teeth into his neck, his only regret was to not have confounded me sooner for the sake of the many.","Rakesh Chanada, 44 years old, male. The only undertaker of Pembroke, Mr. Chanada served as a field medic during the war, even though he was meant to join the regular infantry. Unmoved by this administrative error, Mr. Chanada managed to fulfil his duties by learning the ropes directly during his treatments. Once he returned, he was quickly hired by the Pembroke Hospital, whose administrators couldn't waste time checking his actual skills - or making sure he didn't stockpile the possessions of the dead for the benefit of the livings. Mr. Chanada didn't accumulate social interactions. His main company were the occupiers of the morgue, and during what little time he shared with the living he displayed a humour and serenity that was unsettling for his peers. His serenity and generosity remained till the end: even when I plunged my teeth into his neck, his only regret was to not have confounded me sooner for the sake of the many.","","","","","",""
